Restaurante ID,Nombre,Ciudad,Direccion,Localidad,Comida,Delivery,Rango precio,Rating texto,Votos
18397469,Minus5degree,Gurgaon,"Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon","Shopping Mall, DLF Phase 1","Desserts, Ice Cream",No,1,Good,28.0
1654,Qureshi's Kabab Corner,Gurgaon,"CB 70-71, Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon","Shopping Mall, DLF Phase 1","North Indian, Mughlai",No,2,Very Good,398.0
18462602,Delicious Food Corner,Gurgaon,"Near Sikandarpur Metro Station, Sikandarpur, Gurgaon",Sikandarpur,North Indian,No,1,Not rated,0.0
18479007,Firangi Bake,Gurgaon,"Shop 139, DLF City Court, Sikandarpur, Gurgaon",Sikandarpur,Bakery,No,1,Not rated,0.0
18409187,Kettle & Kegs,Gurgaon,"Sikandarpur, Gurgaon",Sikandarpur,Tea,Yes,1,Not rated,0.0
18357945,The Daily,Gurgaon,"3-5, Shiv Narayan Complex, Near Prachin Hanuman Mandir, Sikandarpur, Gurgaon",Sikandarpur,"Bakery, Fast Food",No,1,Not rated,0.0
313085,Burger Singh,Gurgaon,"Sohna Road, Gurgaon",Sohna Road,"Burger, Fast Food",Yes,2,Average,190.0
307502,Captain Bill$ Deliverz,Gurgaon,"Sohna Road, Gurgaon",Sohna Road,"North Indian, Chinese, Fast Food",Yes,3,Average,65.0
18237318,Chaayos,Gurgaon,"Ground Floor, Block 2, Vatika Business Park, Sector 49, Sohna Road, Gurgaon",Sohna Road,"Cafe, Tea",Yes,1,Average,39.0
18336504,Chai Point,Gurgaon,"Shop No 2, Block 3, Vatika Business Park, Sector 49, Sohna Road, Gurgaon",Sohna Road,"Tea, Fast Food",Yes,1,Average,20.0
18277212,Cyber Adda 24,Gurgaon,"Unit 1-A, Ground Floor, Weldone Tech Park, Near, Sohna Road, Gurgaon",Sohna Road,"North Indian, Chinese, Fast Food",No,2,Average,17.0
18411846,Desi Thaat,Gurgaon,"Near Omaxe Mall, P.D. Arcade, Sector 49, Near Sohna Road, Gurgaon",Sohna Road,"North Indian, Chinese",Yes,1,Average,21.0
300938,Doughlicious,Gurgaon,"Ground Floor, Block 2, Vatika Business Park, Sohna Road, Gurgaon",Sohna Road,"Bakery, Desserts, Fast Food",Yes,2,Average,175.0
309466,Dunkin' Donuts,Gurgaon,"Ground Floor, ILD Trade Centre, Sohna Road, Gurgaon",Sohna Road,"Burger, Desserts, Fast Food",Yes,2,Average,138.0
303606,Gulshan Dhaba,Gurgaon,"Sohna Chowk, Sohna Road, Gurgaon",Sohna Road,North Indian,No,1,Average,20.0
18441175,Karari Kurry,Gurgaon,"Shop 2, Food Street, P.D Arcade, Near Omaxe Mall, Sector 49, Near Sohna Road, Gurgaon",Sohna Road,"North Indian, Chinese, Fast Food",Yes,2,Average,51.0
18292438,Moti Mahal Delux,Gurgaon,"Shop 1-A, Subhash Chowk, Sohna Road, Gurgaon",Sohna Road,"North Indian, Mughlai",Yes,3,Average,32.0
301383,Needs Gourmet,Gurgaon,"Badshahpur Chowk, Vatika City, Sohna Road, Gurgaon",Sohna Road,"North Indian, Chinese, Italian",No,2,Average,57.0
310500,Rao's Meeting Point,Gurgaon,"Near Omaxe City Center Mall, Sohna Road, Gurgaon",Sohna Road,"South Indian, North Indian, Chinese",No,1,Average,54.0
6867,Sadabahar Hotel,Gurgaon,"3 Km Milestone, Opposite 9X Mall, Sohna Road, Gurgaon",Sohna Road,North Indian,No,1,Average,41.0
301310,Sagar Ratna,Gurgaon,"Plot 12-D, Ground Floor, JMD Galleria, Sohna Road, Gurgaon",Sohna Road,"South Indian, North Indian, Chinese",Yes,2,Average,188.0
18232128,Shri Ram Restaurant,Gurgaon,"Opposite Omaxe City Center, Sohna Road, Gurgaon",Sohna Road,"North Indian, Street Food, Mithai",No,1,Average,68.0
4820,Shri Ram Restaurant,Gurgaon,"Sector 48, Opposite Eldeco Mansionz, Fazilpur Chowk, Sohna Road, Gurgaon",Sohna Road,"North Indian, Mithai, Street Food",No,1,Average,30.0
306883,Subway,Gurgaon,"7, Ground Floor, Welldone Tech Park, Sohna Road, Gurgaon",Sohna Road,"American, Fast Food, Salad, Healthy Food",Yes,2,Average,58.0
4817,Subway,Gurgaon,"4, Ground Floor, Block B, Vatika Business Park, Sohna Road, Gurgaon",Sohna Road,"American, Fast Food, Salad, Healthy Food",Yes,2,Average,101.0
18423106,Sugarcraft Patisserie,Gurgaon,"G-37, Ground Floor, The Sapphire, Block S, Uppal Southend, Sohna Road, Gurgaon",Sohna Road,Bakery,No,2,Average,16.0
18161567,Tea Halt,Gurgaon,"Food Court, Amenity Block, Infospace, Sector 48, Near Sohna Road, Gurgaon",Sohna Road,Cafe,Yes,2,Average,22.0
303003,The Golden Dragon,Gurgaon,"Ground Floor, Spazedge Mall, Sohna Road, Gurgaon",Sohna Road,"Chinese, Seafood, Japanese",Yes,3,Average,83.0
309033,The Spice Room,Gurgaon,"Ground Floor, Tower 3,  Vatika Business Park, Sohna Road, Gurgaon",Sohna Road,"North Indian, Chinese",Yes,3,Average,155.0
18258571,The Tongue Twister,Gurgaon,"Opposite G D Goenka University, Sohna Road, Gurgaon",Sohna Road,"Chinese, North Indian, Mughlai",No,2,Average,40.0
18322684,56 Fresca,Gurgaon,"Ground Floor, Block 3, Vatika Business Park, Sector 49, Near Sohna Road, Gurgaon",Sohna Road,Italian,Yes,2,Good,30.0
18261309,BreakfastBay,Gurgaon,"241-242, Tower B3, Spaze Itech Park, Sohna Road, Gurgaon",Sohna Road,"Healthy Food, Continental, North Indian, Salad",Yes,1,Good,30.0
304192,Cafe Maple Street,Gurgaon,"1, Tower B, Vatika Business Park, Sohna Road, Gurgaon",Sohna Road,"Cafe, Bakery, Desserts",Yes,2,Good,84.0
18381235,Fat Lulu's,Gurgaon,"Sohna Road, Gurgaon",Sohna Road,"Pizza, Italian",Yes,3,Good,21.0
18365865,Fat Monk,Gurgaon,"Food Court, Amenity Block, Infospace, Sector 48, Sohna Road, Gurgaon",Sohna Road,"Chinese, Asian",Yes,1,Good,22.0
18282037,First Eat,Gurgaon,"Sohna Road, Gurgaon",Sohna Road,"Healthy Food, North Indian",No,1,Good,57.0
18415385,Flying Tuk Tuk,Gurgaon,"Unit 31 - 32, Ground Floor, Vipul Trade Centre, Sector 48, Sohna Road, Gurgaon",Sohna Road,Asian,No,3,Good,28.0
18180062,FreshMenu,Gurgaon,"512, Gehlot Farm House, Sector 47, Near, Sohna Road, Gurgaon",Sohna Road,"Italian, Chinese, Continental, Thai, Mediterranean, Lebanese",Yes,2,Good,101.0
18368007,Little Skillet,Gurgaon,"Shop 5, Sapphire complex, Sector 49, Near Sohna Road, Gurgaon",Sohna Road,"North Indian, Chinese, Fast Food",No,2,Good,26.0
18383504,PKay,Gurgaon,"Spaze IT Park, Tower C, Sector 49, Sohna Road, Gurgaon",Sohna Road,"North Indian, Continental",No,3,Good,28.0
17977749,Shama Chicken Corner,Gurgaon,"Shop 1, Fazilpur Chowk, Near Omaxe City, Sohna Road, Gurgaon",Sohna Road,Biryani,No,2,Good,35.0
312684,Starbucks,Gurgaon,"Ground Floor, Vatika Business Park, Sector 49, Sohna Road, Gurgaon",Sohna Road,Cafe,No,2,Good,51.0
18303696,Tandoori Nation,Gurgaon,"G-4, Tower D Welldone Tech Park , Near JMD Megapolis, Sohna Road, Gurgaon",Sohna Road,"North Indian, Mughlai, Chinese",Yes,2,Good,39.0
303174,Truffle Tangles,Gurgaon,"Flat 122, Jasmanium 2, Vatika City, Sector 49, Near Sohna Road, Gurgaon",Sohna Road,"Bakery, Desserts, North Indian, Bengali, South Indian",No,1,Good,37.0
6877,Domino's Pizza,Gurgaon,"30, Ground Floor, ILD Trade Center, Sohna Road, Gurgaon",Sohna Road,"Pizza, Fast Food",No,2,Poor,70.0
306975,KB's Icecream & Kulfis,Gurgaon,"2, Opposite Omaxe Mall, CD Chowk, Sohna Road, Gurgaon",Sohna Road,Ice Cream,Yes,1,Poor,26.0
18014135,Wah Ji Wah,Gurgaon,"Shop 1A, Subhash Chowk, Near Omaxe Celebration Mall, Sohna Road, Gurgaon",Sohna Road,North Indian,No,1,Poor,42.0
18306533,The Brewhouse,Gurgaon,"Fortune Select Excalibur, Sector 49, Sohna Road, Gurgaon",Sohna Road,Continental,No,4,Very Good,56.0
18441539,Boozer's,Gurgaon,"Phase-1, South City 1, Gurgaon",South City 1,"Finger Food, North Indian, Chinese",No,2,Not rated,0.0
18340217,Cheffy's,Gurgaon,"F-52, South City 1, Gurgaon",South City 1,"North Indian, Mughlai",No,2,Not rated,0.0
18246068,Cake Point,Gurgaon,"Village Wazirabad, Near Lakshay Tent House Sector 52, South City 2, Gurgaon",South City 2,"Bakery, Desserts",Yes,2,Average,7.0
304564,Shyam Sweets,Gurgaon,"Main Market, Wazirabad, Near South City 2, Gurgaon",South City 2,"Street Food, Mithai",No,1,Average,9.0
312265,Uma Foodies' Hut,Gurgaon,"Main Market, Wazirabad, South City 2, Gurgaon",South City 2,"North Indian, Chinese, Mughlai",No,2,Average,33.0
18378807,AK Your Food,Gurgaon,"Shop 4, B Block, Gate 2, Sector 52, South City 2, Gurgaon",South City 2,North Indian,No,2,Not rated,0.0
18205653,Freshnfit.in,Gurgaon,"Sector 52, Near South City 2, Gurgaon",South City 2,Juices,No,1,Not rated,1.0
18458345,Shri Ram Bhojnalaya,Gurgaon,"Shop 6, Vohra Market, South City 2, Gurgaon",South City 2,North Indian,No,1,Not rated,0.0
311428,Special O-cake-sions,Gurgaon,"702, Jai Heights, Plot 10, Sector 52, South City 2, Gurgaon",South City 2,"Bakery, Desserts",No,1,Not rated,0.0
18435818,Tasteful Biryani,Gurgaon,"South City 2, Gurgaon",South City 2,Biryani,No,2,Not rated,0.0
313316,Bikanervala,Gurgaon,"Suncity Business Tower, Golf Course Road, Gurgaon","Suncity Business Tower, Golf Course Road","North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",Yes,2,Average,178.0
7528,Indian Grill Room,Gurgaon,"315, 3rd Floor, Suncity Business Tower, Golf Course Road, Gurgaon","Suncity Business Tower, Golf Course Road","North Indian, Mughlai",Yes,3,Excellent,1262.0
1216,Oriental Fusion,Gurgaon,"A-112 & 114, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","Chinese, Thai, Malaysian, Indonesian",Yes,2,Average,199.0
305662,Purani Dilli's Al Karam Kebab House,Gurgaon,"Super Mart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","North Indian, Mughlai, Biryani",Yes,2,Average,483.0
305792,Rollmaal,Gurgaon,"B-136, Lower Ground Floor, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","Fast Food, North Indian, Chinese",Yes,2,Average,346.0
305776,Speedy Chow,Gurgaon,"B-134/135, Lower Ground Floor, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","Chinese, Thai",Yes,2,Average,241.0
18355106,Arabian Nites,Gurgaon,"A - 133, Ground Floor, Super Mart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4",Lebanese,Yes,1,Good,158.0
308274,Giani's,Gurgaon,"A-131, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","Ice Cream, Desserts",Yes,1,Good,92.0
3538,Giani,Gurgaon,"A-130, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","Ice Cream, Desserts",Yes,1,Good,115.0
18420450,Juste Miam,Gurgaon,"A-137, Lower Ground Floor, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","Bakery, Desserts, Fast Food",Yes,1,Good,94.0
306401,Patiala Shahi,Gurgaon,"A 134 135, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","North Indian, Mughlai",Yes,2,Good,118.0
18257542,The Kathis,Gurgaon,"B-215, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","North Indian, Street Food",Yes,1,Good,48.0
9290,Wai Yu Mun Ching,Gurgaon,"A-215 & 216, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","Chinese, Thai",Yes,2,Good,321.0
301499,Bernardo's,Gurgaon,"A-237, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4",Goan,Yes,4,Very Good,429.0
18025103,Biryani Art,Gurgaon,"A-202 & 203, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","Hyderabadi, North Indian, Biryani",Yes,3,Very Good,344.0
18424627,Nosh,Gurgaon,"A 222, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","North Indian, Mughlai",Yes,2,Very Good,103.0
18403465,Tandoor Express,Gurgaon,"B-215, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4",North Indian,Yes,2,Very Good,67.0
18372668,Tandoori KnockOuts,Gurgaon,"A 224, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","Fast Food, North Indian",Yes,2,Very Good,112.0
18224536,Udaipuri,Gurgaon,"A-204, A-205, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","North Indian, Rajasthani, Asian",Yes,2,Very Good,157.0
18128902,Begonia,Gurgaon,"C Block, Phase 1, Sushant Lok, Gurgaon",Sushant Lok,Bakery,No,2,Average,8.0
18138454,Cakes & Muffins,Gurgaon,"B-1/75, 1st Floor, Phase 3, Sushant Lok, Gurgaon",Sushant Lok,Bakery,No,1,Average,21.0
4602,Halki Aanch,Gurgaon,"The Laburnum, Phase 1, Sushant Lok, Gurgaon",Sushant Lok,"North Indian, Chinese",Yes,2,Average,39.0
18341082,Hungry Gopal,Gurgaon,"C-463 A, Basement, Near Gold Souk Mall, Phase 1, Sushant Lok, Gurgaon",Sushant Lok,"Bengali, Fast Food",No,1,Average,27.0
18382055,Kuzo,Gurgaon,"Gold Souk Mall, Phase 1, Sushant Lok, Gurgaon",Sushant Lok,"North Indian, Fast Food",No,1,Average,10.0
18391189,Lovecrumbs Bakery,Gurgaon,"B 286, Phase-1, Sushant Lok, Gurgaon",Sushant Lok,Bakery,No,3,Average,16.0
311837,Organic Express,Gurgaon,"Gurgaon Organic Farmers Market, C Block, Community Centre, Sushant Lok, Gurgaon",Sushant Lok,"Healthy Food, North Indian, Italian, Salad",Yes,2,Average,20.0
254,Pizza Hut,Gurgaon,"Centerpoint, A Block, Phase 1, Sushant Lok, Gurgaon",Sushant Lok,"Italian, Pizza, Fast Food",Yes,3,Average,80.0
308113,Roti Te Boti,Gurgaon,"135, Ground Floor, Vyapar Kendra, Phase 1, Sushant Lok, Gurgaon",Sushant Lok,North Indian,Yes,2,Average,42.0
18365890,Behrouz Biryani,Gurgaon,"Sushant Lok, Gurgaon",Sushant Lok,Biryani,Yes,2,Good,49.0
18354631,Cafí© Burger BC,Gurgaon,"2513, Near Gold Souk Mall, C Block,  Sushant Lok, Gurgaon",Sushant Lok,Fast Food,Yes,1,Good,65.0
18336214,Dilli Darbar,Gurgaon,"UGF 138, Vypaar Kendra Market, Sushant Lok, Gurgaon",Sushant Lok,"North Indian, Mughlai, Chinese",Yes,2,Good,52.0
18265365,Fu.D,Gurgaon,"9-C, Ground Floor, Vipul Square, Phase 1, Sushant Lok, Gurgaon",Sushant Lok,"Cafe, Fast Food",Yes,1,Good,58.0
18363405,Jarfull,Gurgaon,"G35, Sushant Shopping arcade, Sushant Lok 1, Gurgaon, Delhi NCR, Sushant Lok, Gurgaon",Sushant Lok,"South Indian, Desserts, Beverages",Yes,1,Good,25.0
18322661,Mochamania,Gurgaon,"106, The Laburnum Villa, Sushant Lok, Gurgaon",Sushant Lok,Bakery,No,1,Good,50.0
18261725,Mukhtalif Biryanis,Gurgaon,"Sushant Lok, Gurgaon",Sushant Lok,"Mughlai, Biryani",Yes,2,Good,125.0
18157408,Mummy's Kitchen,Gurgaon,"Shop 114, Queens Plaza, C Block, Sushant Lok, Gurgaon",Sushant Lok,North Indian,No,1,Good,26.0
18429378,Ovenstory Pizza,Gurgaon,"Sushant Lok, Gurgaon",Sushant Lok,"Pizza, Fast Food",Yes,2,Good,23.0
18439519,The Godinho's,Gurgaon,"Sushant Lok, Gurgaon",Sushant Lok,"Goan, American, Portuguese",No,2,Good,23.0
18433295,Kujay's Spoon,Gurgaon,"C-2462, Phase 1, Sushant Lok, Gurgaon",Sushant Lok,"North Indian, Mughlai, Chinese",No,2,Not rated,1.0
18391171,Lily Food's,Gurgaon,"Ground Floor, Gold Souk Mall, Sushant Lok, Gurgaon",Sushant Lok,"North Indian, Chinese",No,2,Not rated,0.0
18400489,Mutton Mewar,Gurgaon,"Phase 1, Sushant Lok, Gurgaon",Sushant Lok,Rajasthani,No,2,Not rated,1.0
18411599,Tasty But Healthy,Gurgaon,"C-2356, Phase 1, Sushant Lok, Gurgaon",Sushant Lok,"Fast Food, North Indian",No,1,Not rated,3.0
18265082,Teddy Choco Studio,Gurgaon,"C-479, Phase 1, Sushant Lok, Gurgaon",Sushant Lok,Desserts,No,1,Not rated,2.0
313275,Chin Chow,Gurgaon,"UGH-180, 1st Floor, Vyapar Kendra, Sushant Lok, Gurgaon",Sushant Lok,Chinese,No,2,Poor,38.0
18343001,Cafe Sante,Gurgaon,"Peach Tree Complex, Block C, Phase 1, Sushant Lok, Gurgaon",Sushant Lok,Cafe,No,3,Very Good,62.0
18377905,Mughal Dine-Esty,Gurgaon,"Time Square Building, B Block, Phase 1, Sushant Lok, Gurgaon",Sushant Lok,"North Indian, Mughlai",Yes,3,Very Good,32.0
18406140,Nuterro,Gurgaon,"Sector 28, Sushant Lok Phase I, Sushant Lok, Gurgaon",Sushant Lok,"Healthy Food, Continental, Juices, Beverages, Italian, Salad, Lebanese",Yes,2,Very Good,101.0
18472606,Sandburg Shakes,Gurgaon,"Sushant Lok, Gurgaon",Sushant Lok,"Cafe, Pizza, Burger",Yes,2,Very Good,34.0
18451577,The Millionaire Express,Gurgaon,"Sushant Shopping Arcade, Sushant Lok, Gurgaon",Sushant Lok,Continental,Yes,1,Very Good,53.0
312540,Ammu's South Indian Restaurant,Gurgaon,"G-43, Ground Floor, Sushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon",South Indian,No,1,Average,10.0
18386419,Elma's Delivers,Gurgaon,"Sushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon",Bakery,No,2,Average,5.0
18412886,Faasos,Gurgaon,"Shop E-220, Shushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon","North Indian, Fast Food",Yes,2,Average,12.0
18421029,Foodrath,Gurgaon,"Shop GF, 105-H, Sushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon","North Indian, Chinese",No,1,Average,4.0
18332044,Hyderabad House,Gurgaon,"H-154, Sushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon",Biryani,Yes,2,Average,7.0
18306553,Kake Da Hotel,Gurgaon,"G-114, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon",North Indian,Yes,2,Average,35.0
309451,Mitraao,Gurgaon,"Shop H-8, Sushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon",North Indian,Yes,2,Average,117.0
18203171,PomoDoro Bistro,Gurgaon,"UGF, H-222, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon","Italian, Fast Food",Yes,2,Average,67.0
312570,Shri Shyam Ji Ke Mashhoor Chhole Bhature,Gurgaon,"C Block, Near Fauji Market, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon",Street Food,No,1,Average,26.0
18273621,Spice Aangan Express,Gurgaon,"H-154, Sushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon",Fast Food,No,1,Average,33.0
305919,Subway,Gurgaon,"D-104, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon","American, Fast Food, Salad, Healthy Food",No,2,Average,59.0
304520,Swaad Ka Khazana,Gurgaon,"F-11, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon","North Indian, Mughlai, Chinese",No,2,Average,11.0
18292458,The Toddy Shop,Gurgaon,"C-128, B Block, Sushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon","South Indian, Kerala",Yes,3,Average,21.0
4215,Truffles,Gurgaon,"G-28, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon",Bakery,Yes,1,Average,15.0
18360143,Cafe Bonkerz,Gurgaon,"Shop D-3, LGF, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon","American, Fast Food",Yes,2,Good,41.0
18423890,Wrapchick,Gurgaon,"F-10, Sushant Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon","North Indian, Mughlai",Yes,2,Good,67.0
312555,WoW - Vada Pav & More,Gurgaon,"Shop 137-D, Ground Floor, Sushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon","Street Food, Fast Food",Yes,1,Poor,41.0
18420454,Me Kong Bowl,Gurgaon,"G229, Sushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon",Asian,Yes,2,Very Good,27.0
3961,Palmyra - The Bristol Hotel,Gurgaon,"The Bristol Hotel, 108-110, DLF Phase 1, Gurgaon","The Bristol Hotel, DLF Phase 1","Continental, North Indian",No,4,Average,57.0
3288,Shanghai Bar & Lounge - The Bristol Hotel,Gurgaon,"The Bristol Hotel, 108-110, DLF Phase 1, Gurgaon","The Bristol Hotel, DLF Phase 1",Finger Food,No,4,Average,17.0
7231,Zaffran - The Bristol Hotel,Gurgaon,"The Bristol Hotel, 108-110, DLF Phase 1, Gurgaon","The Bristol Hotel, DLF Phase 1","Mughlai, Lucknowi, Awadhi",No,4,Average,52.0
18291211,Zaffran - The Claremont,Gurgaon,"The Claremont Hotel & Convention Centre, Near Aya Nagar, MG Road, Gurgaon","The Claremont, MG Road","Mughlai, Lucknowi, Awadhi",No,4,Average,4.0
5768,Clove - The Galgotias,Gurgaon,"The Galgotias Hotel, 4, Sector 23 A, Sector 23, Gurgaon","The Galgotias, Sector 23","Chinese, North Indian, Continental, Mexican",No,3,Average,19.0
304276,Green Leaf,Gurgaon,"The Habitare Hotel, 21/1, MG Road, Sector 14, Gurgaon","The Habitare Hotel, Sector 14","North Indian, South Indian",No,2,Average,6.0
304279,Tokyo,Gurgaon,"The Habitare Hotel, 21/1, MG Road, Sector 14, Gurgaon","The Habitare Hotel, Sector 14",Japanese,No,3,Average,10.0
5717,Cigar Lounge - The Oberoi,Gurgaon,"The Oberoi, 443, Phase 5, Udyog Vihar, Gurgaon","The Oberoi, Udyog Vihar",Finger Food,No,4,Average,17.0
7496,Melange - The Pllazio Hotel,Gurgaon,"The Pllazio Hotel, 292-296, City Center, Sector 29, Gurgaon","The Pllazio Hotel, Sector 29","North Indian, Continental, Chinese",No,4,Good,94.0
309377,Qureshi's Kabab Corner,Gurgaon,"G-44/A, The Sapphire Mall, Opposite Orchid Petals, Sector 49, Near, Sohna Road, Gurgaon","The Sapphire Mall, Sohna Road","North Indian, Mughlai",No,2,Average,96.0
5042,EEST - The Westin Gurgaon,Gurgaon,"The Westin Hotel, Sector 29, Gurgaon","The Westin Gurgaon, Sector 29","Japanese, Chinese, Thai",No,4,Good,272.0
5044,Prego - The Westin Gurgaon,Gurgaon,"The Westin Hotel, Sector 29, Gurgaon","The Westin Gurgaon, Sector 29",Italian,No,4,Good,390.0
5046,Seasonal Tastes - The Westin Gurgaon,Gurgaon,"The Westin Hotel, Sector 29, Gurgaon","The Westin Gurgaon, Sector 29","North Indian, Asian",No,4,Good,394.0
310700,Xiao Chi - The Westin Sohna Resort & Spa,Gurgaon,"The Westin Sohna Resort & Spa, Vatika Complex, P O Daula, Karanki Road, Sohna Road, Gurgaon","The Westin Sohna Resort & Spa, Sohna Road",Chinese,No,4,Average,22.0
310699,The Living Room - The Westin Sohna Resort & Spa,Gurgaon,"The Westin Sohna Resort & Spa, Vatika Complex, P O Daula, Karanki Road, Sohna Road, Gurgaon","The Westin Sohna Resort & Spa, Sohna Road",Continental,No,4,Good,45.0
2711,The Bar - Trident Gurgaon,Gurgaon,"Trident, 443, Phase 5, Udyog Vihar, Gurgaon","Trident, Udyog Vihar",Finger Food,No,4,Average,36.0
2710,Konomi - Trident Gurgaon,Gurgaon,"Trident, 443, Phase 5, Udyog Vihar, Gurgaon","Trident, Udyog Vihar",Japanese,No,4,Good,27.0
18285736,L'Opera,Gurgaon,"Two Horizon Center, Golf Course Road, Gurgaon","Two Horizon Center, Golf Course Road","Bakery, Desserts, Fast Food",Yes,1,Good,16.0
18291200,Town Hall,Gurgaon,"Two Horizon Center, Golf Course Road, Gurgaon","Two Horizon Center, Golf Course Road","Japanese, Thai, Italian, Asian",No,4,Good,13.0
18291198,Whisky Samba,Gurgaon,"Two Horizon Center, Golf Course Road, Gurgaon","Two Horizon Center, Golf Course Road","Italian, Burger, Charcoal Grill",No,4,Good,127.0
18446404,Chokola,Gurgaon,"Plot 131, Phase 1, Udyog Vihar, Gurgaon",Udyog Vihar,"Bakery, Desserts, Bakery",No,2,Average,6.0
6690,Citrus Cafe - Lemon Tree Hotel,Gurgaon,"Lemon Tree Hotel, 886, DLF Phase 5, Udyog Vihar, Gurgaon",Udyog Vihar,Cafe,No,4,Average,27.0
306032,Green Hut,Gurgaon,"Opposite Army Canteen, Rao Market, Jwala Mill Road, Sector 18, Udyog Vihar, Gurgaon",Udyog Vihar,"North Indian, Chinese, Fast Food",No,2,Average,23.0
